Name,ID,Has Block,Mod,Class
miscutils:dustPureXenotime,6434,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedDust
miscutils:itemDustYttriaite,6435,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallYttriaite,6436,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:itemDustTinyYttriaite,6437,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:crushedYttriaite,6438,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCrushedOre
miscutils:crushedCentrifugedYttriaite,6439,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCentrifugedCrushedOre
miscutils:crushedPurifiedYttriaite,6440,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedCrushedOre
miscutils:dustImpureYttriaite,6441,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemImpureDust
miscutils:dustPureYttriaite,6442,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedDust
miscutils:itemDustYttrialite,6443,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallYttrialite,6444,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:itemDustTinyYttrialite,6445,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:crushedYttrialite,6446,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCrushedOre
miscutils:crushedCentrifugedYttrialite,6447,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCentrifugedCrushedOre
miscutils:crushedPurifiedYttrialite,6448,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedCrushedOre
miscutils:dustImpureYttrialite,6449,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemImpureDust
miscutils:dustPureYttrialite,6450,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedDust
miscutils:itemDustYttrocerite,6451,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallYttrocerite,6452,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:itemDustTinyYttrocerite,6453,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:crushedYttrocerite,6454,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCrushedOre
miscutils:crushedCentrifugedYttrocerite,6455,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCentrifugedCrushedOre
miscutils:crushedPurifiedYttrocerite,6456,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedCrushedOre
miscutils:dustImpureYttrocerite,6457,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemImpureDust
miscutils:dustPureYttrocerite,6458,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedDust
miscutils:itemDustZircon,6459,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallZircon,6460,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:itemDustTinyZircon,6461,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:crushedZircon,6462,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCrushedOre
miscutils:crushedCentrifugedZircon,6463,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCentrifugedCrushedOre
miscutils:crushedPurifiedZircon,6464,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedCrushedOre
miscutils:dustImpureZircon,6465,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemImpureDust
miscutils:dustPureZircon,6466,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedDust
miscutils:itemDustPolycrase,6467,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallPolycrase,6468,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:itemDustTinyPolycrase,6469,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:crushedPolycrase,6470,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCrushedOre
miscutils:crushedCentrifugedPolycrase,6471,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCentrifugedCrushedOre
miscutils:crushedPurifiedPolycrase,6472,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedCrushedOre
miscutils:dustImpurePolycrase,6473,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemImpureDust
miscutils:dustPurePolycrase,6474,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedDust
miscutils:itemDustZircophyllite,6475,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallZircophyllite,6476,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:itemDustTinyZircophyllite,6477,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:crushedZircophyllite,6478,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCrushedOre
miscutils:crushedCentrifugedZircophyllite,6479,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCentrifugedCrushedOre
miscutils:crushedPurifiedZircophyllite,6480,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedCrushedOre
miscutils:dustImpureZircophyllite,6481,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemImpureDust
miscutils:dustPureZircophyllite,6482,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedDust
miscutils:itemDustZirkelite,6483,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallZirkelite,6484,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:itemDustTinyZirkelite,6485,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:crushedZirkelite,6486,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCrushedOre
miscutils:crushedCentrifugedZirkelite,6487,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCentrifugedCrushedOre
miscutils:crushedPurifiedZirkelite,6488,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedCrushedOre
miscutils:dustImpureZirkelite,6489,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemImpureDust
miscutils:dustPureZirkelite,6490,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedDust
miscutils:itemDustLanthaniteLa,6491,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallLanthaniteLa,6492,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:itemDustTinyLanthaniteLa,6493,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:crushedLanthaniteLa,6494,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCrushedOre
miscutils:crushedCentrifugedLanthaniteLa,6495,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCentrifugedCrushedOre
miscutils:crushedPurifiedLanthaniteLa,6496,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedCrushedOre
miscutils:dustImpureLanthaniteLa,6497,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemImpureDust
miscutils:dustPureLanthaniteLa,6498,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedDust
miscutils:itemDustLanthaniteCe,6499,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallLanthaniteCe,6500,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:itemDustTinyLanthaniteCe,6501,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:crushedLanthaniteCe,6502,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCrushedOre
miscutils:crushedCentrifugedLanthaniteCe,6503,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCentrifugedCrushedOre
miscutils:crushedPurifiedLanthaniteCe,6504,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedCrushedOre
miscutils:dustImpureLanthaniteCe,6505,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemImpureDust
miscutils:dustPureLanthaniteCe,6506,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedDust
miscutils:itemDustLanthaniteNd,6507,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallLanthaniteNd,6508,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:itemDustTinyLanthaniteNd,6509,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:crushedLanthaniteNd,6510,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCrushedOre
miscutils:crushedCentrifugedLanthaniteNd,6511,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCentrifugedCrushedOre
miscutils:crushedPurifiedLanthaniteNd,6512,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedCrushedOre
miscutils:dustImpureLanthaniteNd,6513,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemImpureDust
miscutils:dustPureLanthaniteNd,6514,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedDust
miscutils:itemDustAgarditeY,6515,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallAgarditeY,6516,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:itemDustTinyAgarditeY,6517,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:crushedAgarditeY,6518,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCrushedOre
miscutils:crushedCentrifugedAgarditeY,6519,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCentrifugedCrushedOre
miscutils:crushedPurifiedAgarditeY,6520,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedCrushedOre
miscutils:dustImpureAgarditeY,6521,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemImpureDust
miscutils:dustPureAgarditeY,6522,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedDust
miscutils:itemDustAgarditeCd,6523,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallAgarditeCd,6524,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:itemDustTinyAgarditeCd,6525,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:crushedAgarditeCd,6526,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCrushedOre
miscutils:crushedCentrifugedAgarditeCd,6527,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCentrifugedCrushedOre
miscutils:crushedPurifiedAgarditeCd,6528,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedCrushedOre
miscutils:dustImpureAgarditeCd,6529,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemImpureDust
miscutils:dustPureAgarditeCd,6530,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedDust
miscutils:itemDustAgarditeLa,6531,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallAgarditeLa,6532,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:itemDustTinyAgarditeLa,6533,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:crushedAgarditeLa,6534,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCrushedOre
miscutils:crushedCentrifugedAgarditeLa,6535,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCentrifugedCrushedOre
miscutils:crushedPurifiedAgarditeLa,6536,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedCrushedOre
miscutils:dustImpureAgarditeLa,6537,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemImpureDust
miscutils:dustPureAgarditeLa,6538,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedDust
miscutils:itemDustAgarditeNd,6539,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallAgarditeNd,6540,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:itemDustTinyAgarditeNd,6541,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:crushedAgarditeNd,6542,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCrushedOre
miscutils:crushedCentrifugedAgarditeNd,6543,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCentrifugedCrushedOre
miscutils:crushedPurifiedAgarditeNd,6544,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedCrushedOre
miscutils:dustImpureAgarditeNd,6545,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemImpureDust
miscutils:dustPureAgarditeNd,6546,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedDust
miscutils:itemDustHibonite,6547,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallHibonite,6548,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:itemDustTinyHibonite,6549,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:crushedHibonite,6550,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCrushedOre
miscutils:crushedCentrifugedHibonite,6551,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCentrifugedCrushedOre
miscutils:crushedPurifiedHibonite,6552,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedCrushedOre
miscutils:dustImpureHibonite,6553,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemImpureDust
miscutils:dustPureHibonite,6554,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedDust
miscutils:itemDustCerite,6555,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallCerite,6556,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:itemDustTinyCerite,6557,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:crushedCerite,6558,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCrushedOre
miscutils:crushedCentrifugedCerite,6559,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCentrifugedCrushedOre
miscutils:crushedPurifiedCerite,6560,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedCrushedOre
miscutils:dustImpureCerite,6561,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemImpureDust
miscutils:dustPureCerite,6562,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedDust
miscutils:itemDustFluorcaphite,6563,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallFluorcaphite,6564,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:itemDustTinyFluorcaphite,6565,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:crushedFluorcaphite,6566,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCrushedOre
miscutils:crushedCentrifugedFluorcaphite,6567,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCentrifugedCrushedOre
miscutils:crushedPurifiedFluorcaphite,6568,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedCrushedOre
miscutils:dustImpureFluorcaphite,6569,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemImpureDust
miscutils:dustPureFluorcaphite,6570,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedDust
miscutils:itemDustFlorencite,6571,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallFlorencite,6572,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:itemDustTinyFlorencite,6573,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:crushedFlorencite,6574,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCrushedOre
miscutils:crushedCentrifugedFlorencite,6575,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCentrifugedCrushedOre
miscutils:crushedPurifiedFlorencite,6576,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedCrushedOre
miscutils:dustImpureFlorencite,6577,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemImpureDust
miscutils:dustPureFlorencite,6578,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedDust
miscutils:itemDustCryolite,6579,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallCryolite,6580,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:itemDustTinyCryolite,6581,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:crushedCryolite,6582,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCrushedOre
miscutils:crushedCentrifugedCryolite,6583,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCentrifugedCrushedOre
miscutils:crushedPurifiedCryolite,6584,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedCrushedOre
miscutils:dustImpureCryolite,6585,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemImpureDust
miscutils:dustPureCryolite,6586,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedDust
miscutils:itemDustLautarite,6587,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallLautarite,6588,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:itemDustTinyLautarite,6589,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:crushedLautarite,6590,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCrushedOre
miscutils:crushedCentrifugedLautarite,6591,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCentrifugedCrushedOre
miscutils:crushedPurifiedLautarite,6592,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedCrushedOre
miscutils:dustImpureLautarite,6593,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemImpureDust
miscutils:dustPureLautarite,6594,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedDust
miscutils:itemDustLafossaite,6595,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallLafossaite,6596,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:itemDustTinyLafossaite,6597,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:crushedLafossaite,6598,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCrushedOre
miscutils:crushedCentrifugedLafossaite,6599,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCentrifugedCrushedOre
miscutils:crushedPurifiedLafossaite,6600,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedCrushedOre
miscutils:dustImpureLafossaite,6601,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemImpureDust
miscutils:dustPureLafossaite,6602,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedDust
miscutils:itemDustDemicheleiteBr,6603,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallDemicheleiteBr,6604,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:itemDustTinyDemicheleiteBr,6605,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:crushedDemicheleiteBr,6606,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCrushedOre
miscutils:crushedCentrifugedDemicheleiteBr,6607,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCentrifugedCrushedOre
miscutils:crushedPurifiedDemicheleiteBr,6608,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedCrushedOre
miscutils:dustImpureDemicheleiteBr,6609,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemImpureDust
miscutils:dustPureDemicheleiteBr,6610,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedDust
miscutils:itemDustComancheite,6611,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallComancheite,6612,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:itemDustTinyComancheite,6613,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:crushedComancheite,6614,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCrushedOre
miscutils:crushedCentrifugedComancheite,6615,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCentrifugedCrushedOre
miscutils:crushedPurifiedComancheite,6616,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedCrushedOre
miscutils:dustImpureComancheite,6617,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemImpureDust
miscutils:dustPureComancheite,6618,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedDust
miscutils:itemDustPerroudite,6619,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallPerroudite,6620,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:itemDustTinyPerroudite,6621,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:crushedPerroudite,6622,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCrushedOre
miscutils:crushedCentrifugedPerroudite,6623,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCentrifugedCrushedOre
miscutils:crushedPurifiedPerroudite,6624,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedCrushedOre
miscutils:dustImpurePerroudite,6625,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemImpureDust
miscutils:dustPurePerroudite,6626,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedDust
miscutils:itemDustHoneaite,6627,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallHoneaite,6628,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:itemDustTinyHoneaite,6629,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:crushedHoneaite,6630,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCrushedOre
miscutils:crushedCentrifugedHoneaite,6631,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCentrifugedCrushedOre
miscutils:crushedPurifiedHoneaite,6632,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedCrushedOre
miscutils:dustImpureHoneaite,6633,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemImpureDust
miscutils:dustPureHoneaite,6634,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedDust
miscutils:itemDustAlburnite,6635,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallAlburnite,6636,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:itemDustTinyAlburnite,6637,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:crushedAlburnite,6638,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCrushedOre
miscutils:crushedCentrifugedAlburnite,6639,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCentrifugedCrushedOre
miscutils:crushedPurifiedAlburnite,6640,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedCrushedOre
miscutils:dustImpureAlburnite,6641,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemImpureDust
miscutils:dustPureAlburnite,6642,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedDust
miscutils:itemDustMiessiite,6643,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallMiessiite,6644,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:itemDustTinyMiessiite,6645,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:crushedMiessiite,6646,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCrushedOre
miscutils:crushedCentrifugedMiessiite,6647,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCentrifugedCrushedOre
miscutils:crushedPurifiedMiessiite,6648,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedCrushedOre
miscutils:dustImpureMiessiite,6649,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemImpureDust
miscutils:dustPureMiessiite,6650,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedDust
miscutils:itemDustKashinite,6651,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallKashinite,6652,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:itemDustTinyKashinite,6653,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:crushedKashinite,6654,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCrushedOre
miscutils:crushedCentrifugedKashinite,6655,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCentrifugedCrushedOre
miscutils:crushedPurifiedKashinite,6656,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedCrushedOre
miscutils:dustImpureKashinite,6657,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemImpureDust
miscutils:dustPureKashinite,6658,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedDust
miscutils:itemDustIrarsite,6659,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallIrarsite,6660,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:itemDustTinyIrarsite,6661,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:crushedIrarsite,6662,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCrushedOre
miscutils:crushedCentrifugedIrarsite,6663,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCentrifugedCrushedOre
miscutils:crushedPurifiedIrarsite,6664,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedCrushedOre
miscutils:dustImpureIrarsite,6665,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemImpureDust
miscutils:dustPureIrarsite,6666,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedDust
miscutils:itemDustBariteRd,6667,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallBariteRd,6668,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:itemDustTinyBariteRd,6669,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:crushedBariteRd,6670,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCrushedOre
miscutils:crushedCentrifugedBariteRd,6671,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCentrifugedCrushedOre
miscutils:crushedPurifiedBariteRd,6672,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedCrushedOre
miscutils:dustImpureBariteRd,6673,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemImpureDust
miscutils:dustPureBariteRd,6674,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedDust
miscutils:itemDustRadioactiveMineralMix,6675,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallRadioactiveMineralMix,6676,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:itemDustTinyRadioactiveMineralMix,6677,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:crushedRadioactiveMineralMix,6678,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCrushedOre
